 Timestamp,DENT_MTR1,DENT_MTR2,DENT_MTR3,MDP01,MDP02,MDP03
1/8/2024 17:00,167.9068114,33.19891428,79.49930845,419.8060986,328.3176526,802.1240268
1/8/2024 18:00,166.1486968,35.01812499,79.2324368,391.2062269,348.9264798,805.1420578
1/8/2024 19:00,166.4244577,34.82486358,79.90310116,390.2041279,361.8216702,792.8927683
1/8/2024 20:00,164.6536717,34.01085552,81.07909939,391.1401663,349.1988,764.5961149
1/8/2024 21:00,162.8511486,33.79815984,81.97070109,376.1968618,327.8916705,760.3719075
1/8/2024 22:00,162.8176227,33.60932307,82.56240924,400.3853268,328.0727964,753.4998189
1/8/2024 23:00,162.9500529,32.38297938,83.72219227,388.3715983,355.2166117,754.3898031
1/9/2024 0:00,163.4129625,31.70604323,84.79126069,372.4817573,358.7562889,747.6722641
1/9/2024 1:00,165.6504963,31.4652981,86.24825886,368.6703733,359.7595496,747.4774666
1/9/2024 2:00,164.9978777,31.33511896,86.1282181,377.1971191,356.4898661,743.0908864
1/9/2024 3:00,164.6738524,31.63581338,86.26837257,402.9762537,354.4479881,741.6488951
1/9/2024 4:00,164.5687952,30.67209741,87.04787219,383.8443402,343.0907918,749.1140118
1/9/2024 5:00,164.7920999,31.36005875,86.78377673,388.5575862,349.0826247,769.8176444
1/9/2024 6:00,166.0275794,32.18150341,86.19195506,373.4633632,358.7581914,784.3696551
1/9/2024 7:00,167.7842324,32.82887577,85.58717641,385.512733,382.0542674,770.7692863
1/9/2024 8:00,167.8316388,32.14267166,84.54397988,387.4784378,389.4520193,777.9490031
1/9/2024 9:00,169.6079076,31.62725002,82.04697198,381.7528649,386.0143286,773.5999454
1/9/2024 10:00,172.5444553,33.28317262,80.43092503,396.4342826,378.5029911,771.8063522
1/9/2024 11:00,173.1466226,33.6799515,80.48849164,400.8843843,373.9346722,799.0909045
1/9/2024 12:00,172.9773889,33.38528906,79.72354735,415.8298655,353.8478485,802.4343529
1/9/2024 13:00,173.530927,33.21729115,77.59053864,440.1994179,334.5660564,800.4549239
1/9/2024 14:00,172.247174,32.57842198,77.90716611,405.8175352,331.0293582,792.2977514
